name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"1,627,600,000","1,219,100,000","2,359,400,000","3,452,000,000","1,918,900,000","1,522,700,000","1,619,900,000","229,500,000","170,500,000","1,530,500,000","1,343,900,000","1,233,200,000","902,800,000","948,400,000","732,800,000","535,600,000","741,800,000","758,000,000","593,200,000","539,500,000","374,280,000","297,000,000","269,000,000","290,000,000","323,000,000","296,937,000","231,975,000","197,800,000","141,200,000","101,800,000","111,100,000","38,300,000","45,100,000","34,300,000","32,400,000","33,000,000"
	CashFlowFromContinuingOperatingActivities,"1,627,600,000","1,219,100,000","2,359,400,000","3,452,000,000","1,918,900,000","1,522,700,000","1,619,900,000","229,500,000","170,500,000","1,530,500,000","1,343,900,000","1,233,200,000","902,800,000","948,400,000","732,800,000","535,600,000","741,800,000","758,000,000","593,200,000","539,500,000","374,280,000","297,000,000","269,000,000","290,000,000","323,000,000","296,937,000","231,975,000","197,800,000","141,200,000","101,800,000","111,100,000","38,300,000","45,100,000","34,300,000","32,400,000","33,000,000"
		NetIncomeFromContinuingOperations,"1,991,500,000","1,835,700,000","1,449,600,000","3,098,500,000","2,523,300,000","2,248,900,000","1,768,700,000","1,581,200,000","1,254,000,000","1,223,000,000","1,229,600,000","1,047,700,000","883,600,000","773,200,000","672,200,000","433,600,000","490,800,000","670,600,000","529,600,000","431,000,000","337,260,000","227,487,000","194,254,000","195,868,000","269,029,000","239,404,000","174,140,000","144,400,000","98,500,000","76,500,000","61,200,000","48,900,000","35,800,000","30,400,000","20,900,000","29,700,000"
		OperatingGainsLosses,"-458,600,000","-460,800,000","210,600,000","-122,500,000","-1,131,300,000","-1,233,200,000","-617,000,000","-1,867,900,000","-1,381,900,000","-69,900,000","-146,600,000","-52,100,000","-135,800,000","-4,000,000","-7,600,000",,,,,,,,,,,,,,,,,,,,"-200,000",
			GainLossOnInvestmentSecurities,"-458,600,000","-460,800,000","210,600,000","-122,500,000","-1,131,300,000","-1,233,200,000","-617,000,000","-1,867,900,000","-1,381,900,000","-69,900,000","-146,600,000","-52,100,000","-135,800,000","-4,000,000","-7,600,000",,,,,,,,,,,,,,,,,,,,"-200,000",
		DepreciationAmortizationDepletion,"516,200,000","481,600,000","645,800,000","204,800,000","189,600,000","190,800,000","159,500,000","143,600,000","133,400,000","126,300,000","111,700,000","90,600,000","80,900,000","72,400,000","63,000,000","65,700,000","62,300,000","54,000,000","46,500,000","42,300,000","40,018,000","45,289,000","50,578,000","80,488,000","53,692,000","33,373,000","33,360,000","29,000,000","18,100,000","14,600,000","10,100,000","8,000,000","7,400,000","7,100,000","6,200,000","5,800,000"
			DepreciationAndAmortization,"516,200,000","481,600,000","645,800,000","204,800,000","189,600,000","190,800,000","159,500,000","143,600,000","133,400,000","126,300,000","111,700,000","90,600,000","80,900,000","72,400,000","63,000,000","65,700,000","62,300,000","54,000,000","46,500,000","42,300,000","40,018,000","45,289,000","50,578,000","80,488,000","53,692,000","33,373,000","33,360,000","29,000,000","18,100,000","14,600,000","10,100,000","8,000,000","7,400,000","7,100,000","6,200,000","5,800,000"
				Depreciation,"263,200,000","254,800,000","225,700,000","204,800,000","189,600,000","190,800,000","159,500,000","143,600,000","133,400,000","126,300,000","111,700,000","90,600,000","80,900,000","72,000,000","62,600,000","65,200,000","61,700,000","53,400,000","46,100,000","42,300,000",,"45,289,000","50,578,000","51,567,000","41,813,000","32,628,000","32,615,000",,,,,,,,,
				AmortizationCashFlow,"253,000,000","226,800,000","420,100,000","0",,,,,,,,"400,000","400,000","400,000","400,000","500,000","600,000","600,000","400,000","0",,"0","0","28,921,000","11,879,000","745,000","745,000",,,,,,,,,
					AmortizationOfIntangibles,"253,000,000","226,800,000","420,100,000","0",,,,,,,,"400,000","400,000","400,000","400,000","500,000","600,000","600,000","400,000","0",,"0","0","28,921,000","11,879,000","745,000","745,000",,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000",,,"400,000","-1,400,000",,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000",,,"400,000","-1,400,000",,
		AssetImpairmentCharge,,,,,,,,,,,,,,,"0","36,100,000","91,300,000","300,000",,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-873,800,000","-1,070,300,000","87,900,000","14,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"262,800,000","265,600,000","285,400,000","274,600,000","246,200,000","206,600,000","197,100,000","152,000,000","161,600,000","149,000,000","133,400,000","114,600,000","104,100,000","98,700,000","89,500,000","89,100,000","85,500,000","79,800,000",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"43,200,000","-26,300,000","-180,000,000","-85,700,000",,,,,,,,,,"773,200,000",,,,"61,600,000","44,300,000","3,200,000","-2,998,000",,,"13,998,000","9,673,000","26,041,000","32,369,000","14,000,000","4,600,000","16,000,000","43,600,000","-15,200,000","1,700,000","7,200,000","-300,000","10,100,000"
		ChangeInWorkingCapital,"146,300,000","193,600,000","-139,900,000","67,400,000","91,100,000","109,600,000","111,600,000","220,600,000","3,400,000","102,100,000","15,800,000","32,400,000","-30,000,000","8,100,000","-84,300,000","-88,900,000","11,900,000","-46,700,000","-27,200,000","63,000,000","-2,998,000","24,179,000","24,466,000",,"-9,659,000","-1,881,000","-7,894,000","10,400,000","20,000,000","-6,000,000","-3,800,000","-3,400,000","-200,000","-9,000,000","5,800,000","-12,600,000"
			ChangeInReceivables,,,,,,,"12,700,000","-100,800,000","-10,500,000","-3,200,000","-31,500,000","-44,700,000","-49,700,000","2,800,000","-62,500,000","-69,300,000","89,400,000","-42,700,000",,,,,,,"-8,593,000","-20,860,000","-13,865,000","-13,800,000","-17,400,000","-9,100,000","-3,600,000","-12,900,000","-4,000,000","-7,400,000","2,200,000","-4,200,000"
				ChangesInAccountReceivables,,,,,,,"12,700,000","-100,800,000","-10,500,000","-3,200,000","-31,500,000","-44,700,000","-49,700,000","2,800,000","-62,500,000","-69,300,000","89,400,000","-42,700,000",,,,,,,"-8,593,000","-20,860,000","-13,900,000","-13,800,000","-17,400,000","-9,100,000","-3,600,000","-12,900,000","-4,000,000","-7,400,000","2,200,000","-4,200,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,"111,300,000","323,400,000","139,200,000","98,200,000","36,500,000","-5,100,000","35,300,000","-4,900,000","26,700,000","-15,600,000","-45,600,000","23,900,000",,,,,,,"3,921,000","26,701,000","26,236,000","19,000,000","27,400,000","6,100,000","1,700,000","11,200,000","3,900,000","2,900,000","700,000","-2,100,000"
				ChangeInPayable,,,,,,,,,,,,,,"-4,900,000","26,700,000","-15,600,000","-45,600,000","23,900,000",,,,,,,"3,921,000","26,701,000","26,200,000","19,000,000","27,400,000","6,100,000","1,700,000","11,200,000","3,900,000","2,900,000","700,000","-2,100,000"
