name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,03/31/1987,03/31/1986
TotalAssets,"67,885,000,000","67,580,000,000","12,419,000,000","8,962,000,000","6,028,000,000","4,556,000,000","3,552,000,000","3,321,000,000","3,084,000,000","3,767,000,000","4,337,000,000","4,000,000,000","4,954,000,000","4,964,000,000","9,078,000,000","7,672,000,000","11,550,000,000","13,147,000,000","7,287,779,000","7,844,210,000","7,049,772,000","5,710,318,000","5,647,242,000","5,767,735,000","4,377,698,000","4,253,000,000","3,515,271,000","3,145,283,000","3,078,467,000","2,445,702,000","1,929,200,000","1,448,100,000","1,291,800,000","1,111,700,000","1,122,400,000","1,081,300,000","1,113,700,000","843,500,000","731,500,000"
	CurrentAssets,"16,768,000,000","15,019,000,000","8,583,000,000","6,143,000,000","4,597,000,000","3,540,000,000","2,634,000,000","2,530,000,000","2,320,000,000","2,736,000,000","2,884,000,000","2,265,000,000","3,229,000,000","3,594,000,000","4,275,000,000","2,379,000,000","4,563,000,000","3,963,000,000","3,558,837,000","3,227,997,000","2,855,705,000","2,110,815,000","2,353,109,000","2,657,689,000","1,409,878,000","1,562,000,000","1,175,267,000","1,029,077,000","1,137,942,000","986,619,000","964,200,000","737,700,000","626,200,000","396,500,000","593,700,000","572,300,000","571,500,000","426,300,000","243,100,000"
		CashCashEquivalentsAndShortTermInvestments,"5,773,000,000","5,855,000,000","3,608,000,000","2,290,000,000","1,503,000,000","1,156,000,000","1,185,000,000","1,264,000,000","785,000,000","1,040,000,000","1,097,000,000","1,002,000,000","1,765,000,000","1,789,000,000","2,676,000,000","1,096,000,000","1,889,000,000","1,541,000,000","1,794,766,000","1,195,559,000","1,313,367,000","1,006,655,000","869,997,000","1,293,165,000","596,511,000","361,900,000","467,032,000","386,198,000","509,665,000","377,854,000","60,400,000","52,000,000","153,900,000","49,100,000","79,700,000","286,800,000","235,200,000","28,900,000","15,400,000"
			CashAndCashEquivalents,"3,933,000,000","4,835,000,000","2,535,000,000","1,595,000,000","1,466,000,000","1,078,000,000","1,185,000,000","1,264,000,000","785,000,000","805,000,000","869,000,000","549,000,000","869,000,000","606,000,000","1,657,000,000","933,000,000","1,432,000,000","1,380,000,000","633,067,000","918,377,000","1,185,804,000","397,698,000","427,288,000","591,457,000","294,125,000","361,900,000","240,658,000","166,194,000","126,316,000","121,343,000","60,400,000","52,000,000","153,900,000","49,100,000","79,700,000","286,800,000","235,200,000","28,900,000","15,400,000"
				CashFinancial,,,,,"1,465,000,000","315,000,000","108,000,000","67,000,000","409,000,000","391,000,000","429,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,"1,000,000","763,000,000","1,077,000,000","1,197,000,000","376,000,000","414,000,000","440,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,"1,840,000,000","1,020,000,000","1,073,000,000","695,000,000","37,000,000","78,000,000","0",,"0","235,000,000","228,000,000","453,000,000","896,000,000","1,183,000,000","1,019,000,000","163,000,000","457,000,000","161,000,000","1,161,699,000","277,182,000","127,563,000","608,957,000","442,709,000","701,708,000","302,386,000","335,117,000","226,374,000","220,004,000","383,349,000","256,511,000",,,,,,,,,
		Receivables,"5,385,000,000","4,128,000,000","2,708,000,000","2,076,000,000","1,879,000,000","1,269,000,000","487,000,000","343,000,000","566,000,000","931,000,000","832,000,000","630,000,000","919,000,000","968,000,000","745,000,000","320,000,000","640,000,000","1,150,000,000","948,817,000","719,572,000","564,884,000","395,828,000","659,783,000","547,200,000","429,809,000","415,600,000","329,111,000","220,028,000","284,238,000","337,107,000","263,600,000","202,100,000","189,500,000","153,500,000","183,600,000","167,400,000","176,500,000","290,000,000","109,000,000"
			AccountsReceivable,"5,376,000,000","4,126,000,000","2,706,000,000","2,066,000,000","1,859,000,000","1,235,000,000","454,000,000","311,000,000","533,000,000","818,000,000","832,000,000","630,000,000","919,000,000","968,000,000","745,000,000","320,000,000","640,000,000","1,140,000,000","805,531,000","737,409,000","564,884,000","395,828,000","659,783,000","547,200,000","429,809,000","415,600,000","329,111,000","220,028,000","284,238,000","337,107,000","263,600,000","202,100,000",,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,"832,000,000","632,000,000","921,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,"0","-2,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"9,000,000","2,000,000","2,000,000","10,000,000","20,000,000","34,000,000","33,000,000","32,000,000","33,000,000","113,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"10,000,000","143,286,000","-17,837,000",,,,,,,,,,,,,,,,,,,
		Inventory,"4,351,000,000","3,771,000,000","1,955,000,000","1,399,000,000","982,000,000","845,000,000","694,000,000","751,000,000","678,000,000","685,000,000","884,000,000","562,000,000","476,000,000","632,000,000","567,000,000","656,000,000","810,000,000","814,000,000","388,631,000","874,790,000","697,658,000","432,603,000","380,474,000","343,541,000","198,213,000","175,100,000","168,517,000","154,010,000","155,986,000","128,690,000","104,100,000","86,000,000","91,500,000","90,000,000","90,500,000","90,500,000","81,900,000","47,600,000","42,500,000"
			RawMaterials,"279,000,000","231,000,000","82,000,000","93,000,000","94,000,000","134,000,000","34,000,000","11,000,000","16,000,000","40,000,000","30,000,000","29,000,000","25,000,000","28,000,000","34,000,000","41,000,000","47,000,000","83,000,000","17,762,000","63,875,000","42,925,000","22,741,000","26,489,000","34,413,000","10,236,000","21,185,000","33,375,000","22,050,000","29,494,000","21,604,000","15,371,000",,,,,,,,
			WorkInProcess,"3,260,000,000","2,648,000,000","1,676,000,000","1,139,000,000","691,000,000","354,000,000","446,000,000","564,000,000","482,000,000","431,000,000","727,000,000","357,000,000","295,000,000","441,000,000","359,000,000","352,000,000","472,000,000","545,000,000","225,003,000","571,651,000","504,861,000","254,957,000","236,679,000","154,854,000","97,143,000","129,036,000","96,712,000","83,853,000","68,827,000","72,632,000","56,504,000",,,,,,,,
			FinishedGoods,"812,000,000","892,000,000","197,000,000","167,000,000","197,000,000","357,000,000","214,000,000","176,000,000","180,000,000","214,000,000","127,000,000","176,000,000","156,000,000","163,000,000","174,000,000","263,000,000","291,000,000","186,000,000","145,866,000","239,264,000","149,872,000","154,905,000","117,306,000","154,274,000","90,834,000","24,854,000","38,430,000","48,107,000","57,665,000","34,454,000","32,175,000",,,,,,,,
		PrepaidAssets,,,"312,000,000","378,000,000","233,000,000","34,000,000","33,000,000","32,000,000","33,000,000","113,000,000","0","71,000,000","69,000,000","205,000,000","287,000,000","279,000,000","401,000,000","433,000,000","334,016,000","350,240,000","177,145,000","184,592,000","286,957,000","255,256,000","129,389,000","68,411,000","49,972,000","28,082,000","38,457,000","44,293,000","30,399,000",,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,"9,000,000","28,000,000","64,000,000","25,000,000","92,606,000","87,836,000","102,651,000","91,137,000","155,898,000","218,527,000","55,956,000","205,959,000","160,583,000","140,850,000","147,489,000","98,675,000","77,922,000",,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,"9,000,000","28,000,000","64,000,000","25,000,000","92,606,000","87,836,000","102,651,000","91,137,000","155,898,000","218,527,000","55,956,000","205,959,000","160,583,000","140,850,000","147,489,000","98,675,000","77,922,000",,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,"0","183,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"1,259,000,000","1,265,000,000","312,000,000","378,000,000","233,000,000","270,000,000","268,000,000","172,000,000","108,000,000","80,000,000","71,000,000","71,000,000","69,000,000",,,,"759,000,000",,"1,000",,,,,,"185,345,000","609,400,000","52,000","99,909,000","2,107,000",,"536,100,000","397,600,000","191,300,000","103,900,000","239,900,000","27,600,000","77,900,000","59,800,000","76,200,000"
	TotalNonCurrentAssets,"51,117,000,000","52,561,000,000","3,836,000,000","2,819,000,000","1,431,000,000","1,016,000,000","918,000,000","791,000,000","764,000,000","1,031,000,000","1,453,000,000","1,735,000,000","1,725,000,000","1,370,000,000","4,803,000,000","5,293,000,000","6,987,000,000","9,184,000,000","3,728,942,000","4,616,213,000","4,194,067,000","3,599,503,000","3,294,133,000","3,110,046,000","2,967,820,000","2,691,000,000","2,340,004,000","2,116,206,000","1,940,525,000","1,459,083,000","965,000,000","710,400,000","665,600,000","715,200,000","528,700,000","509,000,000","542,200,000","417,200,000","488,400,000"
		NetPPE,"2,222,000,000","1,973,000,000","1,069,000,000","849,000,000","705,000,000","348,000,000","261,000,000","164,000,000","188,000,000","302,000,000","346,000,000","658,000,000","726,000,000","700,000,000","3,809,000,000","4,296,000,000","4,716,000,000","3,987,000,000","2,701,000,000","4,233,807,000","3,848,492,000","2,880,809,000","2,739,138,000","2,636,467,000","2,523,236,000","2,268,500,000","1,990,689,000","1,787,402,000","1,641,634,000","1,264,211,000","904,300,000","693,300,000","626,300,000","647,000,000","505,900,000","495,500,000","524,300,000","414,600,000","486,500,000"
			GrossPPE,"4,009,000,000","3,480,000,000","2,203,000,000","1,761,000,000","1,473,000,000","1,055,000,000","1,001,000,000","881,000,000","984,000,000","1,680,000,000","1,733,000,000","2,218,000,000","2,196,000,000","2,079,000,000","7,495,000,000","7,158,000,000","7,879,000,000","7,337,000,000","5,487,605,000","11,037,583,000","10,072,394,000","7,039,663,000","6,126,278,000","5,461,801,000","4,938,302,000","4,380,400,000","3,799,051,000","3,326,768,000","2,946,901,000","2,464,929,000","1,998,300,000","1,684,400,000","1,530,600,000","1,449,300,000","1,261,900,000","1,247,800,000","1,142,800,000","831,700,000","783,600,000"
				Properties,"821,000,000","714,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,
